id,COC
550,1.0
551,9.0
552,1.0
553,1.0
554,1.0
555,6.0
556,11.0
557,158.0
558,1.0
559,6.0
560,1.0
561,1.0
562,6.0
563,1.0
564,10.0
565,1.0
566,1.0
567,270.0
568,1.0
569,1.0
570,39.0
571,72.0
572,276.0
573,72.0
574,1.0
575,1.0
576,1.0
577,7.0
578,1.0
579,14.0
580,1.0
581,256.0
582,1.0
583,2.0
584,1.0
585,1.0
586,1.0
587,1.0
588,4.0
589,1.0
590,1.0
591,1.0
592,163.0
593,1.0
594,1.0
595,1.0
596,14.0
597,1.0
598,1.0
599,1.0
600,2.0
601,366.0
602,1.0
603,8.0
604,3.0
605,3.0
606,8.0
607,6.0
608,4.0
609,1.0
610,7.0
611,1.0
612,1.0
613,1.0
614,473.0
615,2.0
616,1.0
617,1.0
618,1.0
619,1.0
620,32.0
621,1.0
622,1.0
623,32.0
624,27.0
625,24.0
626,1.0
627,1.0
628,79.0
629,1.0
630,1.0
631,1.0
632,3.0
633,1.0
634,86.0
635,2.0
636,1.0
637,1.0
638,1.0
639,1.0
640,1.0
641,295.0
642,101.0
643,128.0
644,16.0
645,29.0
646,1.0
647,25.0
648,5.0
649,3.0
650,6.0
651,1.0
652,1.0
653,2.0
654,8.0
655,1064.0
656,1.0
657,1.0
658,1.0
659,1.0
660,9.0
661,1.0
662,2.0
663,1.0
664,1.0
665,1.0
666,2.0
667,1.0
668,1.0
669,2.0
670,1.0
671,1.0
672,19.0
673,6.0
674,1.0
675,1.0
676,41.0
677,15.0
678,69.0
679,67.0
680,1.0
681,1.0
682,1.0
683,1.0
684,10.0
685,2.0
686,4.0
687,1.0
688,1.0
689,1.0
690,360.0
691,91.0
692,8.0
693,58.0
694,4.0
695,39.0
696,1.0
697,85.0
698,101.0
699,1.0
700,7.0
701,158.0
702,1.0
703,176.0
704,1.0
705,101.0
706,1.0
707,17.0
708,3.0
709,2.0
710,1.0
711,1.0
712,3.0
713,50.0
714,1.0
715,1.0
716,1.0
717,1.0
718,415.0
719,2.0
720,1.0
721,43.0
722,9.0
723,1.0
724,122.0
725,38.0
726,107.0
727,1.0
728,1.0
729,1.0
730,1.0
731,80.0
732,1.0
733,12.0
734,1.0
735,341.0
736,18.0
737,93.0
738,42.0
739,1.0
740,138.0
741,9.0
742,29.0
743,1.0
744,18.0
745,1.0
746,15.0
747,260.0
748,1.0
749,1.0
750,116.0
751,8.0
752,1.0
753,13.0
754,18.0
755,1.0
756,1.0
757,31.0
758,10.0
759,1.0
760,1.0
761,6.0
762,1.0
763,5.0
764,4.0
765,3.0
766,68.0
767,1.0
768,265.0
769,40.0
770,21.0
771,1.0
772,1.0
773,2.0
774,1.0
775,555.0
776,205.0
777,1.0
778,47.0
779,1.0
780,3.0
781,4.0
782,1.0
783,1.0
784,1.0
785,1.0
786,1.0
787,1.0
788,1.0
789,1.0
790,1.0
791,14.0
792,1.0
793,1.0
794,1.0
795,137.0
796,16.0
797,1.0
798,172.0
799,11.0
800,1.0
801,1.0
802,1.0
803,1.0
804,102.0
805,1.0
806,109.0
807,11.0
808,12.0
809,273.0
810,1.0
811,25.0
812,1.0
813,1.0
814,1.0
815,1.0
816,74.0
817,20.0
818,1.0
819,162.0
820,1.0
821,1.0
822,23.0
823,1.0
824,1.0
825,1.0
826,6.0
827,1.0
828,183.0
829,2.0
830,201.0
831,80.0
832,1.0
833,340.0
834,1.0
835,15.0
836,2.0
837,1.0
838,8.0
839,1.0
840,1.0
841,1.0
842,1.0
843,1.0
844,1.0
845,1.0
846,1.0
847,1.0
848,57.0
849,1.0
850,19.0
851,1.0
852,1.0
853,1.0
854,7.0
855,1.0
856,1.0
857,1.0
858,53.0
859,184.0
860,14.0
861,1.0
862,1.0
863,1.0
864,1.0
865,1.0
866,237.0
867,1.0
868,1.0
869,1.0
870,1.0
871,56.0
872,1.0
873,1.0
874,406.0
875,2.0
876,1.0
877,17.0
878,1.0
879,4.0
880,1.0
881,1.0
882,47.0
883,1.0
884,3.0
885,1.0
886,31.0
887,209.0
888,101.0
889,1.0
890,1.0
891,112.0
892,3.0
893,10.0
894,184.0
895,1.0
896,3.0
897,1.0
898,1.0
899,926.0
900,130.0
901,1.0
902,1.0
903,3.0
904,238.0
905,13.0
906,1.0
907,1.0
908,1.0
909,1.0
910,1.0
911,1.0
912,4.0
913,1.0
914,3.0
915,30.0
916,1.0
917,1.0
918,11.0
919,63.0
920,32.0
921,1.0
922,1.0
923,3.0
924,1.0
925,70.0
926,16.0
927,7.0
928,31.0
929,11.0
930,1.0
931,27.0
932,126.0
933,16.0
934,6.0
935,13.0
936,1.0
937,21.0
938,19.0
939,45.0
940,8.0
941,1.0
942,35.0
943,1.0
944,1.0
945,1.0
946,5.0
947,6.0
948,17.0
949,1.0
950,1.0
951,1.0
952,1.0
953,1.0
954,101.0
955,1.0
956,2.0
957,4.0
958,2.0
959,1.0
960,5.0
961,1.0
962,7.0
963,1.0
964,3.0
965,28.0
966,1.0
967,1.0
968,1.0
969,172.0
970,1.0
971,2.0
972,126.0
973,2.0
974,1.0
975,65.0
976,1.0
977,64.0
978,1.0
979,5.0
980,11.0
981,1.0
982,1.0
983,480.0
984,1.0
985,1.0
986,4.0
987,1.0
988,1.0
989,1.0
990,1.0
991,1.0
992,109.0
993,1.0
994,1.0
995,6.0
996,1.0
997,8.0
998,5.0
999,9.0
1000,1.0
1001,1.0
1002,1.0
1003,1.0
1004,1.0
1005,1.0
1006,1.0
1007,1.0
1008,1.0
1009,51.0
1010,7.0
1011,1.0
1012,4.0
1013,55.0
1014,147.0
1015,1.0
1016,1.0
1017,2.0
1018,1.0
1019,5.0
1020,1.0
1021,1.0
