id,COC
802,45.0
803,5.0
804,28.0
805,1.0
806,1.0
807,16.0
808,12.0
809,16.0
810,1.0
811,1.0
812,1.0
813,1.0
814,1.0
815,1.0
816,1.0
817,6.0
818,1.0
819,1.0
820,1.0
821,13.0
822,1.0
823,10.0
824,1.0
825,1.0
826,24.0
827,1.0
828,1.0
829,1.0
830,38.0
831,2.0
832,8.0
833,1.0
834,1.0
835,1.0
836,1.0
837,1.0
838,31.0
839,1.0
840,1.0
841,4.0
842,1.0
843,98.0
844,1.0
845,18.0
846,1.0
847,1.0
848,1.0
849,1.0
850,1.0
851,10.0
852,1.0
853,1.0
854,26.0
855,1.0
856,1.0
857,1.0
858,1.0
859,1.0
860,1.0
861,1.0
862,1.0
863,1.0
864,219.0
865,7.0
866,10.0
867,1.0
868,1.0
869,1.0
870,1.0
871,1.0
872,1.0
873,1.0
874,1.0
875,1.0
876,24.0
877,1.0
878,1.0
879,1.0
880,192.0
881,1.0
882,26.0
883,5.0
884,1.0
885,1.0
886,1.0
887,4.0
888,97.0
889,1.0
890,67.0
891,1.0
892,1.0
893,4.0
894,4.0
895,1.0
896,1.0
897,360.0
898,65.0
899,1.0
900,1.0
901,15.0
902,1.0
903,9.0
904,91.0
905,1.0
906,1.0
907,2.0
908,12.0
909,24.0
910,2.0
911,8.0
912,1.0
913,1.0
914,52.0
915,4.0
916,11.0
917,9.0
918,1.0
919,1.0
920,33.0
921,8.0
922,60.0
923,1.0
924,1.0
925,2.0
926,1.0
927,2.0
928,1.0
929,1.0
930,34.0
931,1.0
932,1.0
933,19.0
934,78.0
935,1.0
936,1.0
937,1.0
938,11.0
939,55.0
940,1.0
941,1.0
942,1.0
943,50.0
944,1.0
945,1.0
946,1.0
947,1.0
948,1.0
949,2.0
950,1.0
951,4.0
952,1.0
953,1.0
954,47.0
955,20.0
956,1.0
957,1.0
958,1.0
959,1.0
960,114.0
961,1.0
962,1.0
963,14.0
964,1.0
965,43.0
966,1.0
967,122.0
968,1.0
969,1.0
970,60.0
971,1.0
972,4.0
973,58.0
974,3.0
975,1.0
976,3.0
977,4.0
978,1.0
979,1.0
980,1.0
981,1.0
982,1.0
983,1.0
984,43.0
985,1.0
986,1.0
987,24.0
988,15.0
989,35.0
990,33.0
991,1.0
992,1.0
993,1.0
994,1.0
995,372.0
996,20.0
997,998.0
998,1.0
999,1.0
1000,1.0
1001,58.0
1002,1.0
1003,1.0
1004,204.0
1005,1.0
1006,1.0
1007,1.0
1008,1.0
1009,1.0
1010,1.0
1011,1.0
1012,1.0
1013,1.0
1014,1.0
1015,1.0
1016,10.0
1017,237.0
1018,1.0
1019,1.0
1020,1.0
1021,36.0
1022,98.0
1023,9.0
1024,16.0
1025,1.0
1026,1.0
1027,1.0
1028,1.0
1029,16.0
1030,1.0
1031,1.0
1032,1.0
1033,1.0
1034,25.0
1035,17.0
1036,34.0
1037,1.0
1038,1.0
1039,1.0
1040,5.0
1041,1.0
1042,24.0
1043,1.0
1044,20.0
1045,1.0
1046,1.0
1047,120.0
1048,1.0
1049,13.0
1050,1.0
1051,4.0
1052,1.0
1053,1.0
1054,1.0
1055,17.0
1056,1.0
1057,1.0
1058,34.0
1059,1.0
1060,1.0
1061,1.0
1062,1.0
1063,195.0
1064,14.0
1065,1.0
1066,47.0
1067,1.0
1068,1.0
1069,6.0
1070,1.0
1071,13.0
1072,21.0
1073,1.0
1074,1.0
1075,1.0
1076,1.0
1077,1.0
1078,122.0
1079,1.0
1080,1.0
1081,1.0
1082,1.0
1083,1.0
1084,1.0
1085,1.0
1086,21.0
1087,1.0
1088,1.0
1089,1.0
1090,1.0
1091,1.0
