id,COC
551,6.0
552,4.0
553,19.0
554,12.0
555,11.0
556,1.0
557,11.0
558,1.0
559,5.0
560,35.0
561,1.0
562,13.0
563,1.0
564,1.0
565,34.0
566,16.0
567,1.0
568,2.0
569,52.0
570,6.0
571,117.0
572,2.0
573,1.0
574,1.0
575,19.0
576,5.0
577,126.0
578,8.0
579,5.0
580,19.0
581,7.0
582,9.0
583,12.0
584,20.0
585,28.0
586,18.0
587,7.0
588,1.0
589,21.0
590,7.0
591,1.0
592,1.0
593,1.0
594,29.0
595,1.0
596,1.0
597,1.0
598,12.0
599,1.0
600,12.0
601,29.0
602,3.0
603,1.0
604,5.0
605,20.0
606,13.0
607,1.0
608,1.0
609,1.0
610,63.0
611,25.0
612,2.0
613,2.0
614,10.0
615,1.0
616,40.0
617,7.0
618,15.0
619,2.0
620,9.0
621,22.0
622,1.0
623,17.0
624,5.0
625,8.0
626,4.0
627,1.0
628,5.0
629,29.0
630,1.0
631,1.0
632,26.0
633,1.0
634,1.0
635,1.0
636,1.0
637,1.0
638,13.0
639,3.0
640,1.0
641,1.0
642,5.0
643,5.0
644,25.0
645,1.0
646,25.0
647,1.0
648,1.0
649,168.0
650,1.0
651,1.0
652,43.0
653,16.0
654,15.0
655,5.0
656,29.0
657,15.0
658,3.0
659,1.0
660,3.0
661,6.0
662,5.0
663,2.0
664,1.0
665,1.0
666,8.0
667,15.0
668,12.0
669,5.0
670,10.0
671,42.0
672,1.0
673,14.0
674,14.0
675,2.0
676,9.0
677,3.0
678,5.0
679,24.0
680,10.0
681,6.0
682,1.0
683,227.0
684,3.0
685,31.0
686,42.0
687,1.0
688,17.0
689,1.0
690,12.0
691,30.0
692,1.0
693,24.0
694,4.0
695,5.0
696,1.0
697,4.0
698,1.0
699,1.0
700,9.0
701,2.0
702,10.0
703,70.0
704,10.0
705,69.0
706,1.0
707,8.0
708,3.0
709,215.0
710,5.0
711,1.0
712,38.0
713,70.0
714,1.0
715,1.0
716,2.0
717,1.0
718,89.0
719,28.0
720,69.0
721,5.0
722,8.0
723,1.0
724,20.0
725,13.0
726,5.0
727,9.0
728,1.0
729,1.0
730,3.0
731,1.0
732,6.0
733,1.0
734,13.0
735,1.0
736,3.0
737,1.0
738,1.0
739,36.0
740,2.0
741,8.0
742,24.0
743,153.0
744,10.0
745,2.0
746,1.0
747,1.0
748,5.0
749,9.0
750,1.0
751,1.0
752,7.0
753,10.0
754,25.0
755,1.0
756,3.0
757,1.0
758,56.0
759,1.0
760,1.0
761,1.0
762,5.0
763,1.0
764,5.0
765,57.0
766,1.0
767,3.0
768,6.0
769,11.0
770,20.0
771,1.0
772,1.0
773,17.0
774,25.0
775,29.0
776,13.0
777,5.0
778,1.0
779,12.0
780,1.0
781,1.0
782,1.0
783,3.0
784,7.0
785,1.0
786,2.0
787,14.0
788,20.0
789,1.0
790,341.0
791,1.0
792,2.0
793,3.0
794,1.0
795,1.0
796,1.0
797,5.0
798,10.0
799,11.0
800,38.0
801,10.0
802,2.0
803,13.0
804,21.0
805,13.0
806,21.0
807,28.0
808,19.0
809,17.0
810,20.0
811,25.0
812,3.0
813,13.0
814,3.0
815,2.0
816,4.0
817,20.0
818,7.0
819,1.0
820,33.0
821,3.0
822,61.0
823,7.0
824,93.0
825,77.0
826,1.0
827,27.0
828,11.0
829,11.0
830,39.0
831,33.0
832,6.0
833,5.0
834,2.0
835,1.0
836,1.0
837,58.0
838,1.0
839,1.0
840,46.0
841,16.0
842,4.0
843,9.0
844,6.0
845,1.0
846,1.0
